order_id,date,customer_id,product_id,quantity,price,revenue
1319,2023-06-01,419,40,2,623.0720574055059,1246.1441148110118
1320,2023-12-31,363,10,4,619.7220191833771,2478.8880767335086
1321,2023-04-04,491,47,1,717.8434635488354,717.8434635488354
1322,2023-01-25,267,20,1,962.6701852270556,962.6701852270556
1323,2023-07-20,125,49,2,258.190175948085,516.38035189617
1324,2023-12-21,627,31,1,454.515737235159,454.515737235159
1325,2023-07-28,280,7,1,761.9408450368246,761.9408450368246
1326,2023-05-27,278,8,2,427.75886119335723,855.5177223867145
1327,2023-05-24,288,1,2,694.1059371760651,1388.2118743521303
1328,2023-12-12,697,24,4,533.58522614651,2134.34090458604
1329,2023-06-21,463,13,1,421.6631430573622,421.6631430573622
1330,2023-07-02,398,18,4,574.4602261533672,2297.840904613469
1331,2023-10-10,73,34,3,23.29384774932418,69.88154324797253
1332,2023-01-23,579,13,3,429.8975465613167,1289.6926396839501
1333,2023-04-03,320,3,4,905.1823844713623,3620.729537885449
1334,2023-08-13,880,25,1,870.7778206945424,870.7778206945424
1335,2023-07-11,671,14,1,399.93096414540514,399.93096414540514
1336,2023-06-01,748,23,3,557.2091793279905,1671.6275379839713
1337,2023-01-15,777,40,3,601.017723489916,1803.0531704697478
1338,2023-02-21,639,27,1,262.1161088648849,262.1161088648849
1339,2023-05-18,830,36,2,762.5623589317858,1525.1247178635715
1340,2023-10-21,742,48,2,536.9333970536882,1073.8667941073763
1341,2023-02-22,973,43,3,465.27866081874544,1395.8359824562363
1342,2023-10-03,334,30,3,23.075663070919045,69.22698921275713
1343,2023-09-23,521,47,1,658.0048744550303,658.0048744550303
1344,2023-06-07,548,2,2,637.0319104732948,1274.0638209465897
1345,2023-08-01,819,36,4,687.2373437714701,2748.9493750858805
1346,2023-08-27,392,38,2,634.4193543602531,1268.8387087205062
1347,2023-10-06,446,44,1,104.29010253549428,104.29010253549428
1348,2023-08-06,221,32,4,366.4339414957704,1465.7357659830816
1349,2023-02-26,573,49,3,296.20019002688485,888.6005700806545
1350,2023-08-30,601,7,2,761.9244982185725,1523.848996437145
1351,2023-10-15,85,41,3,983.0039345284634,2949.01180358539
1352,2023-09-22,798,6,1,176.17812720296556,176.17812720296556
1353,2023-05-11,802,32,1,422.95492414085976,422.95492414085976
1354,2023-06-29,801,31,1,448.05000710223993,448.05000710223993
1355,2023-04-06,773,44,1,106.92135326135937,106.92135326135937
1356,2023-03-24,224,27,3,270.8073400524648,812.4220201573944
1357,2023-07-11,590,13,3,456.928429840622,1370.7852895218662
1358,2023-09-28,389,8,1,451.3301339505751,451.3301339505751
1359,2023-01-26,209,27,1,294.53067835760567,294.53067835760567
1360,2023-03-14,991,5,2,378.2787093691303,756.5574187382606
1361,2023-12-10,252,12,3,909.1463325792552,2727.4389977377655
1362,2023-10-02,148,26,2,561.6944743767903,1123.3889487535805
1363,2023-01-26,684,27,2,298.55976065258034,597.1195213051607
1364,2023-12-22,924,16,4,716.7958953803264,2867.1835815213058
1365,2023-03-02,122,28,4,286.81602512431454,1147.2641004972581
1366,2023-11-19,110,1,1,637.6842069167549,637.6842069167549
1367,2023-07-17,793,7,3,699.163533910934,2097.490601732802
1368,2023-05-26,693,0,1,264.0230235633875,264.0230235633875
1369,2023-07-15,808,36,3,709.3026224407844,2127.907867322353
1370,2023-02-07,113,18,4,590.3659824672743,2361.4639298690972
1371,2023-12-25,649,37,2,858.0416145039204,1716.0832290078408
1372,2023-12-05,797,4,3,179.3999990219435,538.1999970658305
1373,2023-07-30,286,38,4,659.0010830042535,2636.004332017014
1374,2023-01-23,559,44,4,111.86115942198491,447.44463768793963
1375,2023-06-18,867,26,3,562.9891712537029,1688.9675137611089
1376,2023-09-30,243,6,3,192.26209161042013,576.7862748312604
1377,2023-03-20,621,12,3,850.7387251085329,2552.2161753255987
1378,2023-03-31,341,27,4,303.5466228691864,1214.1864914767457
1379,2023-08-22,771,48,2,576.7057702208145,1153.411540441629
1380,2023-02-12,207,32,1,422.15070951363526,422.15070951363526
1381,2023-01-10,328,30,4,25.344624421595274,101.3784976863811
1382,2023-09-27,441,24,3,646.1996316495294,1938.5988949485882
1383,2023-07-25,831,47,3,682.62991250244,2047.88973750732
1384,2023-10-07,666,36,2,650.8067058227005,1301.613411645401
1385,2023-06-16,958,14,2,374.6505789785689,749.3011579571378
1386,2023-01-04,156,0,3,236.9490357697149,710.8471073091447
1387,2023-03-15,186,16,4,800.391736927678,3201.566947710712
1388,2023-08-06,239,20,1,1016.4976055513032,1016.4976055513032
1389,2023-03-11,384,5,1,383.39058718645526,383.39058718645526
1390,2023-10-14,981,36,3,649.7439907718921,1949.231972315676
1391,2023-05-08,430,4,2,198.48221305457065,396.9644261091413
1392,2023-08-14,63,6,2,187.75095894537634,375.5019178907527
1393,2023-12-03,925,20,4,1012.2540330378301,4049.0161321513206
1394,2023-03-06,238,32,2,364.88283038574525,729.7656607714905
1395,2023-02-28,987,32,1,377.5015625512182,377.5015625512182
1396,2023-06-07,568,48,4,569.6009021887024,2278.4036087548097
1397,2023-02-25,576,11,1,44.787291969653594,44.787291969653594
1398,2023-03-30,448,24,1,550.7844607539939,550.7844607539939
1399,2023-08-22,642,48,3,593.8877199757083,1781.6631599271248
1400,2023-01-02,840,16,4,699.7670796968561,2799.0683187874242
1401,2023-03-02,784,48,4,544.4131879393385,2177.652751757354
1402,2023-05-11,554,49,4,276.465582694145,1105.86233077658
1403,2023-10-20,45,41,3,965.3904827483859,2896.171448245158
1404,2023-05-19,246,19,2,543.3442462383982,1086.6884924767965
1405,2023-07-11,373,15,2,856.8938665500863,1713.7877331001725
1406,2023-03-29,87,8,2,407.8527166394535,815.705433278907
1407,2023-03-30,475,14,2,426.34776913963,852.69553827926
1408,2023-08-02,73,30,3,23.43067928584303,70.2920378575291
1409,2023-02-01,159,40,3,712.4582665890566,2137.37479976717
1410,2023-06-30,828,45,1,357.05210550736984,357.05210550736984
1411,2023-05-15,771,26,4,629.8063784230784,2519.2255136923136
1412,2023-06-08,714,47,4,655.3765041390391,2621.5060165561563
1413,2023-11-06,630,16,1,675.7150261036683,675.7150261036683
1414,2023-08-15,872,37,2,820.0838059373225,1640.167611874645
1415,2023-04-25,794,36,2,648.8351681349642,1297.6703362699284
1416,2023-05-12,335,15,1,865.8930165428454,865.8930165428454
1417,2023-08-16,146,16,1,761.6409135220758,761.6409135220758
1418,2023-02-27,62,27,1,292.0074513841311,292.0074513841311
1419,2023-11-18,912,39,2,862.916184192151,1725.832368384302
1420,2023-05-17,460,10,1,526.9105718862075,526.9105718862075
1421,2023-01-02,617,43,4,418.51736061262864,1674.0694424505145
1422,2023-06-19,204,16,3,680.886829443182,2042.660488329546
1423,2023-06-07,652,18,3,527.5219097738435,1582.5657293215304
1424,2023-02-23,615,21,2,903.8508245707656,1807.701649141531
1425,2023-09-15,177,49,3,269.7260679964923,809.178203989477
1426,2023-03-21,522,32,2,394.8204831363282,789.6409662726564
1427,2023-10-14,687,45,3,381.6348426891245,1144.9045280673736
1428,2023-04-17,463,18,1,620.148352007485,620.148352007485
1429,2023-05-14,618,48,1,543.6534766865943,543.6534766865943
1430,2023-04-05,779,22,2,735.5307930830015,1471.061586166003
1431,2023-08-23,995,35,3,226.32153630983245,678.9646089294973
1432,2023-07-02,568,16,3,718.9310181389126,2156.7930544167375
1433,2023-11-07,556,11,1,43.66610598042364,43.66610598042364
1434,2023-01-21,51,17,3,320.26614340341854,960.7984302102557
1435,2023-04-23,299,31,2,439.14854931835515,878.2970986367103
1436,2023-11-21,67,27,1,263.3272753508834,263.3272753508834
1437,2023-06-30,259,14,1,419.9944387671713,419.9944387671713
1438,2023-03-15,686,41,4,952.9903705445037,3811.9614821780146
1439,2023-05-09,290,30,3,23.049447962520073,69.14834388756022
1440,2023-05-11,66,36,3,675.309304184866,2025.9279125545982
1441,2023-04-10,188,28,2,320.01218553073943,640.0243710614789
1442,2023-08-29,781,49,3,307.66533180443065,922.9959954132919
1443,2023-06-25,386,22,1,788.9331690110675,788.9331690110675
1444,2023-10-04,228,42,3,857.7409795215939,2573.2229385647815
1445,2023-02-10,121,34,2,24.43797592917673,48.87595185835346
1446,2023-01-29,758,2,1,670.4665572100201,670.4665572100201
1447,2023-05-27,685,48,2,579.5759595577017,1159.1519191154034
1448,2023-05-22,43,15,1,905.7882142972293,905.7882142972293
1449,2023-02-24,306,37,3,765.9892984688125,2297.9678954064375
1450,2023-10-12,324,5,3,426.6024193988163,1279.8072581964489
1451,2023-04-22,557,32,1,429.305098556812,429.305098556812
1452,2023-03-15,552,30,1,25.208584620986862,25.208584620986862
1453,2023-02-21,929,48,4,545.4942486282895,2181.976994513158
1454,2023-04-19,991,12,1,907.607371802744,907.607371802744
1455,2023-09-05,580,2,1,651.6521409393415,651.6521409393415
1456,2023-07-10,469,44,1,97.57105420620461,97.57105420620461
1457,2023-04-06,311,6,1,203.7507989620577,203.7507989620577
1458,2023-05-05,455,14,4,401.7095683952524,1606.8382735810096
1459,2023-05-01,196,37,2,748.7331634846291,1497.4663269692583
1460,2023-09-17,38,25,1,1048.7282337372565,1048.7282337372565
1461,2023-10-03,527,20,1,869.7442093728155,869.7442093728155
1462,2023-08-06,86,17,2,322.46300729993914,644.9260145998783
1463,2023-02-11,11,0,2,262.738065132227,525.476130264454
1464,2023-04-25,217,8,2,436.10084875551087,872.2016975110217
1465,2023-08-30,845,2,2,624.3823944102736,1248.7647888205472
1466,2023-05-21,897,6,4,174.59259383400985,698.3703753360394
1467,2023-05-27,600,46,2,672.176608472328,1344.353216944656
1468,2023-03-26,166,19,4,515.6066292445455,2062.426516978182
1469,2023-01-09,792,24,1,539.0263397927747,539.0263397927747
1470,2023-08-26,19,41,1,854.7858624181,854.7858624181
1471,2023-11-22,528,24,2,643.0921067099273,1286.1842134198546
1472,2023-03-25,386,22,3,760.7502418940278,2282.2507256820836
1473,2023-08-16,959,7,1,777.6022841414774,777.6022841414774
1474,2023-05-01,992,26,1,578.3401892171858,578.3401892171858
1475,2023-05-08,985,31,4,388.70535615192273,1554.821424607691
1476,2023-02-06,991,6,1,182.5145139974104,182.5145139974104
1477,2023-09-25,10,23,4,495.87434645291034,1983.4973858116414
1478,2023-06-15,699,21,2,823.6127097208605,1647.225419441721
1479,2023-07-03,781,32,2,384.73558188332566,769.4711637666513
1480,2023-11-16,701,3,3,907.081415318569,2721.244245955707
1481,2023-12-02,58,32,4,390.59451302090764,1562.3780520836306
1482,2023-10-05,264,8,1,448.6237213932567,448.6237213932567
1483,2023-10-28,7,15,2,987.601046664804,1975.202093329608
1484,2023-02-02,512,11,2,44.64076643502701,89.28153287005402
1485,2023-01-05,442,15,2,1019.6806241744332,2039.3612483488664
1486,2023-11-17,338,7,3,717.0874400920377,2151.2623202761133
1487,2023-11-21,694,39,3,867.0943145068004,2601.282943520401
1488,2023-04-05,544,46,2,717.941246443035,1435.88249288607
1489,2023-08-19,783,15,3,897.0551383544082,2691.165415063225
1490,2023-05-15,845,42,1,796.8440646954264,796.8440646954264
1491,2023-12-11,159,37,2,751.9084869904084,1503.8169739808168
1492,2023-11-04,540,15,4,972.7243943587881,3890.8975774351525
1493,2023-03-05,858,24,1,633.5454830751195,633.5454830751195
1494,2023-09-18,267,40,3,679.5251856568369,2038.5755569705107
1495,2023-08-02,561,43,1,449.54002245313495,449.54002245313495
1496,2023-01-29,38,26,4,554.8679496164093,2219.471798465637
1497,2023-02-25,225,45,3,402.59307777894264,1207.779233336828
1498,2023-11-19,22,38,2,561.6603117630772,1123.3206235261543
1499,2023-02-23,137,24,1,571.1079946753609,571.1079946753609
1500,2023-04-08,694,36,1,750.7936976564332,750.7936976564332
1501,2023-07-28,726,35,1,199.38641456437614,199.38641456437614
1502,2023-09-15,479,49,1,303.99014115524756,303.99014115524756
1503,2023-06-20,844,7,3,804.4817037050249,2413.4451111150747
1504,2023-09-25,259,12,3,839.9768795422053,2519.930638626616
1505,2023-09-11,6,22,4,801.1135498938585,3204.454199575434
1506,2023-03-10,80,29,1,179.55515487945686,179.55515487945686
1507,2023-07-27,212,1,2,737.358657914729,1474.717315829458
1508,2023-07-26,332,12,4,854.2151451600831,3416.8605806403325
1509,2023-04-20,199,42,2,854.542500814801,1709.085001629602
1510,2023-06-03,521,30,1,27.848062680109837,27.848062680109837
1511,2023-03-18,768,22,4,815.4694241009786,3261.8776964039143
1512,2023-08-16,162,14,4,420.4272439765563,1681.7089759062253
1513,2023-01-30,358,17,3,311.2432930794425,933.7298792383274
1514,2023-11-12,485,39,1,939.9298012378783,939.9298012378783
1515,2023-08-08,888,30,3,27.429068113430223,82.28720434029067
1516,2023-10-26,142,32,1,397.8769344244411,397.8769344244411
1517,2023-12-31,89,15,4,883.7376608881603,3534.9506435526414
1518,2023-03-18,672,4,1,164.68558732491803,164.68558732491803
1519,2023-03-28,781,39,4,981.881226253973,3927.524905015892
1520,2023-12-05,686,3,2,841.1012781867915,1682.202556373583
1521,2023-08-11,8,12,2,833.2564011483703,1666.5128022967406
1522,2023-10-29,821,9,4,196.66356110012364,786.6542444004946
1523,2023-10-06,26,5,2,368.72524800128264,737.4504960025653
1524,2023-07-08,844,49,4,306.2663885423305,1225.065554169322
1525,2023-10-23,927,21,4,914.2934254167016,3657.173701666806
1526,2023-02-09,549,47,3,659.1638926170546,1977.4916778511638
1527,2023-07-02,434,42,4,856.2160554235207,3424.864221694083
1528,2023-11-20,842,7,1,804.8154524335635,804.8154524335635
1529,2023-12-02,606,5,1,430.0829849821417,430.0829849821417
1530,2023-02-28,402,27,4,259.374116973327,1037.496467893308
1531,2023-04-22,811,36,4,747.9350223053513,2991.740089221405
1532,2023-04-30,178,31,2,437.70452114439894,875.4090422887979
1533,2023-10-08,883,43,1,437.001849875225,437.001849875225
1534,2023-09-06,587,8,4,398.8572481148056,1595.4289924592224
1535,2023-10-21,416,41,1,946.8896557643179,946.8896557643179
1536,2023-12-11,444,17,2,337.2443828943222,674.4887657886444
1537,2023-03-21,526,47,4,679.5895765668752,2718.3583062675007
1538,2023-10-26,187,6,1,191.46997581840844,191.46997581840844
1539,2023-02-24,498,12,3,816.6454988340909,2449.9364965022723
1540,2023-01-29,21,0,1,239.89036648065004,239.89036648065004
1541,2023-09-07,674,9,3,221.49650326517423,664.4895097955227
1542,2023-06-12,684,12,2,836.3499321055383,1672.6998642110766
1543,2023-11-24,227,24,4,533.329494981816,2133.317979927264
1544,2023-02-09,518,45,3,365.188383374393,1095.5651501231791
1545,2023-03-27,396,20,1,940.7841000676625,940.7841000676625
1546,2023-02-02,259,41,3,995.2933950774878,2985.8801852324636
1547,2023-08-15,795,5,2,370.50325032916106,741.0065006583221
1548,2023-12-30,982,32,4,425.0390388151487,1700.1561552605947
1549,2023-08-22,844,46,4,656.1837425515267,2624.734970206107
1550,2023-06-08,859,27,2,283.6057408463645,567.211481692729
1551,2023-06-04,866,25,1,949.2260806908781,949.2260806908781
1552,2023-11-12,401,32,1,379.2732344859109,379.2732344859109
1553,2023-12-23,58,1,1,707.4745079121844,707.4745079121844
1554,2023-08-23,106,31,2,418.96836147256954,837.9367229451391
1555,2023-06-16,582,41,2,906.9521016972215,1813.904203394443
1556,2023-12-16,75,34,3,23.154510182378335,69.46353054713501
1557,2023-05-01,835,24,4,555.4826301888372,2221.930520755349
1558,2023-04-24,734,3,2,897.7350582679737,1795.4701165359475
1559,2023-07-10,174,0,3,253.87578903262687,761.6273670978806
1560,2023-03-03,319,16,2,783.8884640338104,1567.7769280676207
1561,2023-11-14,802,12,3,781.7086645514859,2345.1259936544575
1562,2023-04-21,716,15,2,856.6230401375143,1713.2460802750286
1563,2023-06-13,168,29,2,180.4846251513464,360.9692503026928
1564,2023-09-28,59,39,3,926.234202163121,2778.702606489363
1565,2023-07-13,233,47,3,633.3004879592665,1899.9014638777996
1566,2023-12-27,490,42,3,775.8095481930151,2327.4286445790453
1567,2023-03-21,745,43,1,438.25163106902005,438.25163106902005
1568,2023-10-15,363,9,2,209.20411103740582,418.40822207481165
1569,2023-05-07,456,6,2,203.3277172676487,406.6554345352974
1570,2023-05-15,40,39,3,947.5943463646922,2842.7830390940767
1571,2023-04-20,220,49,4,275.60029837305603,1102.4011934922241
1572,2023-01-04,243,5,2,416.7430747330026,833.4861494660051
1573,2023-01-17,727,27,3,260.84481558961454,782.5344467688436
1574,2023-07-26,618,17,3,332.06709026587566,996.201270797627
1575,2023-11-14,879,48,1,568.6160145498544,568.6160145498544
1576,2023-06-12,883,44,2,104.10508368611673,208.21016737223346
1577,2023-12-25,380,37,1,776.2834730359682,776.2834730359682
1578,2023-01-21,819,34,2,23.099965077391676,46.19993015478335
1579,2023-12-05,54,22,1,746.6473712364623,746.6473712364623
1580,2023-07-12,242,28,4,290.7106874101096,1162.8427496404383
1581,2023-08-03,603,46,4,723.3208571285633,2893.283428514253
1582,2023-02-07,138,2,3,558.5630125505979,1675.6890376517938
1583,2023-01-01,560,31,1,444.67016919758953,444.67016919758953
1584,2023-12-09,428,42,1,836.3758792333787,836.3758792333787
1585,2023-11-23,395,30,4,23.123366623025994,92.49346649210398
1586,2023-02-20,80,35,3,221.4679446060729,664.4038338182187
1587,2023-06-04,756,46,4,627.631301742305,2510.52520696922
1588,2023-05-22,355,4,3,185.14355933859844,555.4306780157954
1589,2023-03-20,901,32,3,369.9089182983293,1109.7267548949878
1590,2023-07-24,28,5,3,395.1927707458914,1185.5783122376743
1591,2023-05-31,239,9,2,233.18316251899327,466.36632503798654
1592,2023-08-24,684,29,4,181.55684183046304,726.2273673218522
1593,2023-11-07,402,28,2,330.6207121702088,661.2414243404176
1594,2023-06-03,462,46,4,710.4253687025612,2841.7014748102447
1595,2023-12-24,254,15,2,997.8585756045183,1995.7171512090365
1596,2023-11-23,477,42,2,896.3833933315611,1792.7667866631223
1597,2023-08-09,535,38,4,658.4356108203633,2633.7424432814532
1598,2023-10-27,132,28,2,274.96870597338506,549.9374119467701
1599,2023-07-30,665,36,3,654.8614808050073,1964.5844424150218
1600,2023-06-07,258,42,3,792.5707378456237,2377.7122135368713
1601,2023-11-25,500,40,2,624.5280883294172,1249.0561766588344
1602,2023-05-07,196,28,3,314.73222987059415,944.1966896117824
1603,2023-01-08,543,19,4,555.2757239173887,2221.102895669555
1604,2023-07-10,860,34,1,25.339005424461877,25.339005424461877
1605,2023-10-12,94,40,2,619.0171420291047,1238.0342840582093
1606,2023-07-23,778,1,2,633.8225687343634,1267.6451374687267
1607,2023-12-02,434,3,3,903.0576342433279,2709.172902729984
1608,2023-07-31,664,29,2,180.11284047923263,360.22568095846526
1609,2023-08-09,272,25,4,978.823351680525,3915.2934067221
1610,2023-10-31,275,44,2,108.50280751557172,217.00561503114344
1611,2023-05-10,504,13,4,486.4942000916613,1945.9768003666452
1612,2023-08-16,674,43,2,446.00108582457665,892.0021716491533
1613,2023-07-19,961,5,3,379.0401644314525,1137.1204932943576
1614,2023-01-21,233,9,3,230.6165655861922,691.8496967585766
1615,2023-05-28,969,28,1,286.9363854450582,286.9363854450582
1616,2023-06-11,868,19,1,554.7033807788931,554.7033807788931
1617,2023-03-12,837,10,4,584.7082641650092,2338.8330566600366
1618,2023-08-31,489,28,1,321.16793586258285,321.16793586258285
1619,2023-03-23,855,46,2,651.5108662619853,1303.0217325239705
1620,2023-01-12,262,16,1,696.1682989862193,696.1682989862193
1621,2023-04-24,25,14,3,397.26715697250313,1191.8014709175095
1622,2023-03-03,228,46,3,609.1258430319156,1827.3775290957467
1623,2023-03-17,890,18,1,598.4057752512746,598.4057752512746
1624,2023-11-15,11,12,4,826.5836518120883,3306.334607248353
1625,2023-11-22,135,3,1,831.6287625833796,831.6287625833796
1626,2023-10-22,790,3,4,823.7503008718392,3295.0012034873566
1627,2023-06-24,762,20,1,894.853659773834,894.853659773834
1628,2023-03-07,442,6,1,202.6067833737099,202.6067833737099
1629,2023-12-06,761,22,2,694.3459237163856,1388.6918474327713
1630,2023-10-09,577,22,1,712.3513484164872,712.3513484164872
1631,2023-12-20,891,14,2,390.74776194442455,781.4955238888491
1632,2023-04-03,696,22,3,696.1374043106193,2088.412212931858
1633,2023-09-22,625,35,1,214.42358832561544,214.42358832561544
1634,2023-02-17,818,32,3,419.34699327671774,1258.0409798301532
1635,2023-03-15,335,3,2,895.4165973073738,1790.8331946147475
1636,2023-07-27,883,28,2,281.1374388402302,562.2748776804603
1637,2023-12-10,988,2,4,602.7547044579487,2411.018817831795
1638,2023-07-07,253,0,4,264.3441137060259,1057.3764548241036
1639,2023-09-07,331,13,1,414.05128850182706,414.05128850182706
1640,2023-11-20,667,6,2,178.92990915141888,357.85981830283777
1641,2023-08-16,833,25,1,1001.2833923268789,1001.2833923268789
1642,2023-01-16,949,42,2,879.3619595467784,1758.7239190935568
1643,2023-10-05,835,18,2,601.3048256902936,1202.6096513805871
1644,2023-11-06,408,47,2,734.7592230561092,1469.5184461122185
1645,2023-03-26,650,38,1,552.4274551579095,552.4274551579095
1646,2023-05-03,729,35,3,207.68496805124911,623.0549041537473
1647,2023-07-23,257,37,1,788.3557225355902,788.3557225355902
1648,2023-06-29,341,4,3,177.86108112045278,533.5832433613583
1649,2023-09-22,92,21,3,810.1953937953158,2430.5861813859474
1650,2023-05-05,745,9,2,218.06787376619909,436.13574753239817
1651,2023-07-10,890,46,1,637.4136189720425,637.4136189720425
1652,2023-05-12,871,47,4,708.7560952918612,2835.024381167445
1653,2023-06-29,98,9,2,210.89343797370864,421.7868759474173
1654,2023-06-20,365,15,3,1013.2264006146504,3039.679201843951
1655,2023-08-14,472,30,1,25.382878434797615,25.382878434797615
1656,2023-06-24,221,38,2,555.2857320691635,1110.571464138327
1657,2023-11-14,866,28,3,310.549903478341,931.6497104350229
1658,2023-01-28,785,25,4,915.4491133644939,3661.7964534579755
1659,2023-04-29,891,5,1,376.18110990561246,376.18110990561246
1660,2023-02-20,490,20,4,883.6291142016048,3534.5164568064192
1661,2023-07-02,703,42,3,804.5040106000982,2413.5120318002946
1662,2023-11-08,267,32,4,380.1615259436607,1520.6461037746428
1663,2023-09-10,956,9,3,231.98005602085686,695.9401680625706
1664,2023-09-30,305,36,2,672.4164792161396,1344.8329584322792
1665,2023-08-29,885,15,4,960.2759837627008,3841.103935050803
1666,2023-08-04,79,10,4,536.702244682708,2146.808978730832
1667,2023-02-04,800,17,1,325.09810835986536,325.09810835986536
1668,2023-08-17,345,45,1,348.9801263670531,348.9801263670531
1669,2023-11-15,216,33,3,279.97200432076215,839.9160129622865
1670,2023-07-31,774,15,1,1001.2332126148754,1001.2332126148754
1671,2023-01-12,400,47,4,616.5390995257493,2466.156398102997
1672,2023-07-30,377,46,4,702.6124345105233,2810.449738042093
1673,2023-11-13,569,33,3,285.4746386502423,856.423915950727
1674,2023-09-28,960,25,3,981.3685053658112,2944.105516097434
1675,2023-02-28,250,14,2,395.05255274517316,790.1051054903463
1676,2023-06-29,718,23,1,547.2130160581745,547.2130160581745
1677,2023-09-10,604,31,4,407.9907022914353,1631.9628091657412
1678,2023-03-10,445,3,2,776.8636390497038,1553.7272780994076
1679,2023-03-22,625,23,2,534.6928510938739,1069.3857021877477
1680,2023-02-23,398,4,3,171.3183495180065,513.9550485540195
1681,2023-10-18,691,22,4,795.2918143879366,3181.1672575517464
1682,2023-08-10,785,35,1,227.3731906469329,227.3731906469329
1683,2023-10-31,423,16,4,675.9838333249194,2703.9353332996775
1684,2023-01-08,127,30,3,26.7968251177823,80.3904753533469
1685,2023-06-25,926,43,3,410.7332491088144,1232.1997473264432
1686,2023-06-16,459,19,1,537.3510078869585,537.3510078869585
1687,2023-11-23,883,13,3,416.0753955502151,1248.2261866506453
1688,2023-07-21,92,8,4,451.77288296605917,1807.0915318642367
1689,2023-07-30,183,30,1,24.960652260291834,24.960652260291834
1690,2023-12-19,929,44,4,114.40501313100174,457.62005252400695
1691,2023-05-24,18,38,2,620.6092835099961,1241.2185670199922
1692,2023-05-19,636,11,1,37.04725448275124,37.04725448275124
1693,2023-01-13,907,20,2,949.4356632447281,1898.8713264894561
1694,2023-06-13,91,23,1,546.5723476280737,546.5723476280737
1695,2023-09-09,139,34,1,24.631498136187567,24.631498136187567
1696,2023-06-27,808,44,3,104.02995486491741,312.08986459475227
1697,2023-07-09,639,21,3,782.582052607362,2347.746157822086
1698,2023-09-14,811,21,2,929.5405511013199,1859.0811022026398
1699,2023-07-27,414,2,3,611.0458408349125,1833.1375225047375
1700,2023-03-23,665,12,2,861.5982109882085,1723.196421976417
1701,2023-05-02,251,22,3,804.880148193292,2414.640444579876
1702,2023-02-27,491,26,4,565.8627515598753,2263.451006239501
1703,2023-10-07,71,8,2,449.1427598752213,898.2855197504426
1704,2023-12-05,436,15,4,1002.155719412492,4008.622877649968
1705,2023-12-22,39,38,3,639.7080335610008,1919.1241006830023
1706,2023-03-10,397,44,2,110.43111085283294,220.8622217056659
1707,2023-09-17,583,23,3,526.3749206265862,1579.1247618797588
1708,2023-12-07,56,25,3,900.6390669206004,2701.9172007618013
1709,2023-06-22,730,15,3,836.955674285711,2510.8670228571327
1710,2023-01-31,367,46,2,609.3477318062704,1218.6954636125408
1711,2023-11-23,417,43,1,484.9903339486858,484.9903339486858
1712,2023-06-20,115,8,2,435.071192728418,870.142385456836
1713,2023-09-25,127,5,3,379.8286642956265,1139.4859928868796
1714,2023-06-30,156,5,3,370.0275270696489,1110.0825812089467
1715,2023-07-11,23,24,4,559.3738375394836,2237.4953501579344
1716,2023-05-14,420,20,4,1012.2554585555581,4049.0218342222324
1717,2023-06-15,936,27,1,289.94408160151113,289.94408160151113
1718,2023-08-02,434,0,1,245.4890649642644,245.4890649642644
1719,2023-10-13,696,14,2,407.67834809733955,815.3566961946791
1720,2023-06-07,609,41,3,865.7769373361423,2597.3308120084266
1721,2023-08-15,422,7,3,760.0724430979412,2280.2173292938237
1722,2023-02-14,471,22,4,799.2904119793565,3197.161647917426
1723,2023-04-02,21,43,4,439.7863324561918,1759.1453298247673
1724,2023-10-08,363,45,3,397.2254424601958,1191.6763273805873
1725,2023-10-07,18,18,4,537.4508848592147,2149.803539436859
1726,2023-04-22,762,35,2,200.96773538129696,401.9354707625939
1727,2023-08-09,919,47,3,651.4567827854529,1954.3703483563586
1728,2023-06-19,374,44,1,105.26192243264028,105.26192243264028
1729,2023-08-19,668,5,3,391.1078023974064,1173.323407192219
1730,2023-01-18,982,43,2,457.07942778319546,914.1588555663909
1731,2023-07-15,754,43,3,479.7472216780859,1439.2416650342577
1732,2023-08-07,827,25,4,1040.4773357211582,4161.909342884633
1733,2023-01-08,767,42,4,893.4174198787722,3573.669679515089
1734,2023-08-12,708,19,2,539.3381918979975,1078.676383795995
1735,2023-01-26,622,5,3,419.6538605901239,1258.9615817703716
1736,2023-06-17,50,4,1,174.67838959028106,174.67838959028106
1737,2023-09-14,204,10,1,522.1448353042273,522.1448353042273
1738,2023-02-01,983,27,2,265.78313221991806,531.5662644398361
1739,2023-08-16,639,26,4,600.442452885562,2401.769811542248
1740,2023-11-14,794,44,1,105.35681812107269,105.35681812107269
1741,2023-08-22,700,43,2,433.2427934034545,866.485586806909
1742,2023-05-22,647,47,2,634.7209150063027,1269.4418300126054
1743,2023-03-23,134,14,4,412.13019881242826,1648.520795249713
1744,2023-08-31,566,12,1,913.3725430122618,913.3725430122618
1745,2023-01-15,696,34,4,26.127228642789127,104.50891457115651
1746,2023-01-08,476,22,1,810.0608330895793,810.0608330895793
1747,2023-07-01,502,13,3,496.53569996369987,1489.6070998910996
1748,2023-11-05,230,26,3,585.9022253461458,1757.7066760384373
1749,2023-11-07,992,43,2,414.5367674640121,829.0735349280242
1750,2023-10-28,703,39,3,965.0321632974517,2895.096489892355
1751,2023-08-06,277,32,2,413.2510982170611,826.5021964341222
