order_id,customer_id,order_date,product_category,revenue,quantity,price,age,gender,country
4919,838,2023-03-09,Home,1097.4322783396533,2,548.7161391698266,43,F,IT
4470,15,2023-03-09,Books,1518.154370093882,2,759.0771850469409,20,F,DE
2192,693,2023-03-09,Electronics,1195.055069635133,4,298.7637674087832,72,F,UK
2311,192,2023-03-09,Home,1660.5134735620932,3,553.5044911873644,71,F,FR
4094,943,2023-03-09,Sports,2891.336300126314,4,722.8340750315785,66,F,IT
4639,96,2023-03-09,Electronics,2667.274503949152,4,666.818625987288,18,F,DE
1895,225,2023-03-09,Electronics,1960.3771894105,2,980.1885947052498,49,M,USA
2384,178,2023-03-09,Books,2202.521243342844,3,734.1737477809481,35,M,IT
2797,186,2023-03-09,Clothing,3882.0223745974154,4,970.5055936493536,53,M,IT
947,926,2023-03-10,Clothing,95.30433977437484,1,95.30433977437484,39,F,USA
2538,701,2023-03-10,Sports,1526.7740549898558,2,763.3870274949279,64,M,DE
2420,658,2023-03-10,Electronics,1229.0898852795542,2,614.5449426397771,75,F,UK
3613,64,2023-03-10,Home,250.79300939042392,1,250.79300939042392,46,F,UK
2570,30,2023-03-10,Clothing,1133.3178406585675,3,377.77261355285583,61,M,USA
4245,457,2023-03-10,Clothing,872.3959731241814,3,290.7986577080605,27,F,UK
169,128,2023-03-10,Sports,3172.4392450156147,4,793.1098112539037,18,F,DE
2587,29,2023-03-10,Books,764.7605425373571,1,764.7605425373571,22,M,FR
2687,115,2023-03-10,Sports,2512.083626830726,3,837.3612089435754,31,M,FR
954,57,2023-03-10,Electronics,3744.667614697673,4,936.1669036744184,25,M,IT
2504,837,2023-03-10,Sports,557.3835451218861,3,185.7945150406287,59,M,USA
3651,976,2023-03-10,Clothing,1195.306733763867,2,597.6533668819335,54,F,USA
1987,390,2023-03-10,Clothing,2546.581834000868,3,848.8606113336227,40,F,USA
4635,22,2023-03-10,Sports,2579.334531941517,3,859.7781773138391,56,M,UK
882,776,2023-03-10,Sports,1364.3551157482186,2,682.1775578741093,77,M,IT
1506,80,2023-03-10,Home,179.55515487945686,1,179.55515487945686,25,F,UK
2852,344,2023-03-10,Clothing,2205.0031667971,4,551.250791699275,46,F,FR
576,246,2023-03-10,Sports,771.2326301145889,4,192.80815752864723,73,M,DE
1706,397,2023-03-10,Clothing,220.8622217056659,2,110.43111085283294,60,M,USA
4735,241,2023-03-10,Clothing,1915.7225621638104,2,957.8612810819052,79,M,IT
1678,445,2023-03-10,Sports,1553.7272780994076,2,776.8636390497038,66,M,IT
3457,55,2023-03-10,Books,177.72248072380407,4,44.43062018095102,47,F,IT
4768,919,2023-03-10,Clothing,1668.6517593854633,3,556.2172531284878,24,F,DE
4079,869,2023-03-10,Sports,2826.3205892283763,4,706.5801473070941,39,F,DE
3032,820,2023-03-10,Home,1639.986386128243,4,409.9965965320608,21,F,USA
53,680,2023-03-11,Clothing,4044.481193465168,4,1011.120298366292,47,M,DE
1389,384,2023-03-11,Clothing,383.39058718645526,1,383.39058718645526,62,M,USA
4284,671,2023-03-11,Sports,2760.6071979339963,4,690.1517994834991,77,M,USA
3747,168,2023-03-11,Home,875.318677763449,2,437.6593388817245,32,M,FR
613,26,2023-03-11,Home,823.483216892209,2,411.7416084461045,77,M,FR
3296,815,2023-03-11,Home,1175.0354370830191,3,391.67847902767306,35,F,USA
571,863,2023-03-11,Home,2449.3101135550355,4,612.3275283887589,67,F,IT
3569,647,2023-03-11,Electronics,1570.1148371337815,3,523.3716123779272,37,M,USA
588,706,2023-03-11,Books,45.070219811339776,2,22.535109905669888,62,F,USA
344,624,2023-03-11,Home,3213.990385139936,4,803.497596284984,64,M,USA
2448,159,2023-03-11,Sports,2185.40568956648,3,728.4685631888266,47,M,IT
633,317,2023-03-11,Clothing,1689.2707561979423,2,844.6353780989712,38,M,UK
2751,378,2023-03-11,Home,2364.927384272516,3,788.3091280908387,66,F,UK
4961,931,2023-03-12,Electronics,2301.3109104929576,4,575.3277276232394,32,M,USA
3663,157,2023-03-12,Electronics,1696.6005983785303,3,565.5335327928435,41,M,UK
4456,431,2023-03-12,Sports,978.5261260356416,3,326.17537534521387,64,M,DE
1617,837,2023-03-12,Home,2338.8330566600366,4,584.7082641650092,59,M,USA
2653,155,2023-03-12,Sports,844.3850629810258,1,844.3850629810258,52,F,DE
956,766,2023-03-12,Clothing,799.8282432134301,2,399.9141216067151,67,F,UK
2246,721,2023-03-12,Home,1948.126543373923,3,649.3755144579743,56,F,UK
270,363,2023-03-12,Electronics,896.0791033682099,3,298.69303445606994,50,M,UK
3310,153,2023-03-13,Home,397.0696947764904,1,397.0696947764904,35,F,IT
4817,500,2023-03-13,Clothing,1337.018187957268,2,668.509093978634,73,F,IT
2253,27,2023-03-13,Clothing,3637.863497018116,4,909.465874254529,19,F,DE
1792,485,2023-03-13,Books,75.40239931634284,2,37.70119965817142,31,F,USA
3699,224,2023-03-13,Electronics,588.2875192722985,1,588.2875192722985,23,M,UK
1997,247,2023-03-13,Books,1325.3137332503734,2,662.6568666251867,32,F,FR
2982,690,2023-03-13,Electronics,2685.7006881184525,3,895.2335627061508,47,M,IT
273,295,2023-03-13,Clothing,1694.4790247344465,4,423.6197561836116,79,M,IT
4985,239,2023-03-13,Home,488.6474102048196,3,162.8824700682732,42,M,FR
3453,466,2023-03-14,Home,1243.9915625243975,3,414.6638541747992,70,F,USA
1305,865,2023-03-14,Home,739.269301124893,1,739.269301124893,21,M,USA
3418,253,2023-03-14,Books,2001.5578533616856,3,667.185951120562,38,F,USA
1131,934,2023-03-14,Electronics,3579.3902691128683,4,894.8475672782171,45,F,UK
4395,811,2023-03-14,Books,1327.3374850181915,3,442.4458283393973,53,F,FR
2360,846,2023-03-14,Electronics,609.1834579044122,1,609.1834579044122,35,F,FR
1360,991,2023-03-14,Clothing,756.5574187382606,2,378.2787093691303,29,M,IT
2546,448,2023-03-14,Books,82.13689366848044,2,41.06844683424022,21,F,UK
2827,114,2023-03-14,Clothing,1232.2535682205123,2,616.1267841102562,78,M,DE
4044,778,2023-03-14,Sports,753.394449675777,1,753.394449675777,77,M,IT
4469,260,2023-03-14,Electronics,635.2586699045339,1,635.2586699045339,33,F,UK
2345,839,2023-03-14,Electronics,2274.542898802826,4,568.6357247007065,61,M,IT
4999,391,2023-03-14,Electronics,1811.7471971738476,3,603.9157323912824,54,F,FR
106,140,2023-03-14,Clothing,820.5351244167131,2,410.2675622083565,39,F,IT
265,930,2023-03-14,Home,567.4034840071376,1,567.4034840071376,38,M,IT
930,478,2023-03-14,Clothing,424.6315826191984,1,424.6315826191984,57,M,IT
197,631,2023-03-14,Home,264.6007149568741,1,264.6007149568741,52,F,DE
350,570,2023-03-14,Sports,1402.4655649352214,2,701.2327824676107,75,M,DE
582,307,2023-03-14,Books,394.56603778370646,2,197.28301889185323,75,F,FR
4949,156,2023-03-15,Sports,471.6084991237725,2,235.80424956188625,47,M,USA
4259,452,2023-03-15,Clothing,2877.625144619192,4,719.4062861547978,42,F,UK
1635,335,2023-03-15,Sports,1790.8331946147475,2,895.4165973073738,21,M,DE
4417,863,2023-03-15,Sports,1459.976856013413,4,364.9942140033533,67,F,IT
1387,186,2023-03-15,Home,3201.566947710712,4,800.391736927678,53,M,IT
3112,884,2023-03-15,Home,978.6752644039392,4,244.66881610098483,34,F,USA
1452,552,2023-03-15,Books,25.208584620986866,1,25.208584620986866,54,M,USA
1438,686,2023-03-15,Electronics,3811.961482178015,4,952.9903705445035,36,M,FR
1816,341,2023-03-15,Home,1595.1581842485286,2,797.5790921242643,57,F,IT
3014,253,2023-03-15,Sports,1075.233389379647,3,358.41112979321565,38,F,USA
2703,419,2023-03-15,Electronics,2262.449383552577,4,565.6123458881442,45,F,UK
1903,10,2023-03-15,Books,99.3418248356998,4,24.835456208924956,53,F,USA
244,572,2023-03-15,Home,805.3653222646398,1,805.3653222646398,25,M,USA
2880,774,2023-03-15,Sports,886.2451227249005,4,221.56128068122516,71,M,FR
562,653,2023-03-16,Sports,2541.7659886863216,4,635.4414971715804,31,F,IT
3681,981,2023-03-16,Home,328.1206363346435,1,328.1206363346435,64,F,DE
3653,350,2023-03-16,Books,1865.4221735825745,3,621.8073911941915,59,M,FR
916,977,2023-03-16,Electronics,974.8887818898684,3,324.9629272966228,38,M,IT
4912,725,2023-03-16,Electronics,743.0246413130252,2,371.5123206565126,22,F,USA
3708,752,2023-03-16,Home,778.1038538378886,1,778.1038538378886,46,F,USA
2844,517,2023-03-16,Clothing,1790.1417409941623,2,895.0708704970812,79,M,IT
2195,889,2023-03-16,Sports,228.88092027073836,1,228.88092027073836,51,M,DE
942,269,2023-03-16,Books,1977.4527496916555,3,659.1509165638852,54,F,FR
858,236,2023-03-16,Books,183.18338007556585,1,183.18338007556585,36,F,IT
418,676,2023-03-16,Sports,1534.7866987966572,2,767.3933493983286,39,M,IT
2307,595,2023-03-17,Home,1470.4393948247714,2,735.2196974123857,30,F,USA
4376,29,2023-03-17,Home,1048.4803320647263,2,524.2401660323632,22,M,FR
691,176,2023-03-17,Books,1950.8393863623296,3,650.27979545411,31,F,USA
3669,610,2023-03-17,Home,434.7124265780829,1,434.7124265780829,70,F,DE
822,659,2023-03-17,Home,234.91521928756504,1,234.91521928756504,72,F,UK
3116,446,2023-03-17,Home,795.7465247602927,3,265.24884158676423,53,M,FR
1313,157,2023-03-17,Home,499.39927026001567,1,499.39927026001567,41,M,UK
3612,73,2023-03-17,Clothing,461.9674910400325,1,461.9674910400325,74,M,UK
1623,890,2023-03-17,Electronics,598.4057752512746,1,598.4057752512746,18,F,DE
3066,400,2023-03-17,Home,755.0997283720766,2,377.5498641860383,68,M,UK
4652,760,2023-03-17,Home,1027.2543098625613,4,256.8135774656403,23,M,DE
3173,734,2023-03-17,Clothing,598.8623844025063,1,598.8623844025063,66,F,IT
1755,163,2023-03-17,Clothing,921.227762712226,1,921.227762712226,33,F,IT
2103,493,2023-03-17,Sports,1391.8215276103208,2,695.9107638051604,37,M,UK
998,230,2023-03-17,Books,77.09494597084257,2,38.54747298542129,77,M,DE
1511,768,2023-03-18,Home,3261.8776964039143,4,815.4694241009786,18,M,USA
4302,686,2023-03-18,Clothing,1128.7106428840905,2,564.3553214420452,36,M,FR
4262,924,2023-03-18,Books,2250.281006893152,3,750.0936689643839,63,M,DE
2291,928,2023-03-18,Electronics,2329.423631149069,4,582.3559077872671,73,M,DE
1290,76,2023-03-18,Clothing,276.59684322976915,1,276.59684322976915,29,M,UK
1518,672,2023-03-18,Sports,164.68558732491803,1,164.68558732491803,36,M,DE
2861,939,2023-03-18,Books,2904.559953175046,3,968.1866510583486,57,M,DE
2811,170,2023-03-18,Home,529.1769387152146,2,264.5884693576073,52,M,DE
292,187,2023-03-18,Books,1987.1064048103103,2,993.5532024051552,48,F,DE
3636,977,2023-03-18,Books,1887.9788373321169,3,629.3262791107056,38,M,IT
1288,815,2023-03-18,Books,1990.710914053628,2,995.355457026814,35,F,USA
3778,736,2023-03-18,Home,331.6301901124238,1,331.6301901124238,79,F,UK
4318,632,2023-03-18,Books,636.3748664800698,1,636.3748664800698,43,F,FR
2468,567,2023-03-19,Clothing,1693.7265459774726,2,846.8632729887363,64,M,USA
1829,795,2023-03-19,Sports,634.3683375166789,1,634.3683375166789,72,F,UK
3278,977,2023-03-19,Sports,673.4248382189714,1,673.4248382189714,38,M,IT
1904,434,2023-03-19,Clothing,1935.576281159428,4,483.894070289857,45,F,FR
1852,77,2023-03-19,Clothing,436.2423790827835,1,436.2423790827835,34,M,DE
1052,951,2023-03-19,Clothing,770.2662128243825,3,256.75540427479416,50,F,USA
3770,725,2023-03-19,Clothing,935.792747368396,1,935.792747368396,22,F,USA
2310,345,2023-03-19,Books,1513.219774864158,2,756.609887432079,69,M,IT
3682,321,2023-03-19,Sports,2756.132936147679,3,918.7109787158932,62,M,USA
4465,199,2023-03-20,Books,44.10338882542639,2,22.051694412713196,23,M,IT
666,578,2023-03-20,Home,696.7637722639655,1,696.7637722639655,21,F,FR
3201,300,2023-03-20,Books,572.3601872069493,3,190.78672906898308,38,F,UK
2164,421,2023-03-20,Clothing,1916.701182643748,2,958.350591321874,60,F,IT
1377,621,2023-03-20,Sports,2552.2161753255987,3,850.7387251085329,54,F,IT
3090,439,2023-03-20,Clothing,1207.3638161047627,2,603.6819080523813,42,M,USA
3188,754,2023-03-20,Home,491.7330908736404,2,245.8665454368202,37,F,IT
3269,661,2023-03-20,Home,1924.2938168916332,3,641.4312722972112,21,M,IT
4853,892,2023-03-20,Home,229.54290126059,1,229.54290126059,38,M,UK
1589,901,2023-03-20,Home,1109.7267548949878,3,369.9089182983293,33,M,USA
402,71,2023-03-20,Books,556.9174862425857,3,185.63916208086192,79,M,IT
617,235,2023-03-20,Clothing,425.3581924140197,1,425.3581924140197,22,M,FR
3917,868,2023-03-20,Sports,888.5692956854713,1,888.5692956854713,24,M,FR
1567,745,2023-03-21,Clothing,438.2516310690201,1,438.2516310690201,36,F,DE
2128,214,2023-03-21,Home,872.3112105904984,1,872.3112105904984,49,F,UK
1426,522,2023-03-21,Home,789.6409662726564,2,394.8204831363282,24,F,DE
784,696,2023-03-21,Clothing,721.1317571996765,1,721.1317571996765,69,M,UK
3390,234,2023-03-21,Books,70.12213115186582,3,23.374043717288604,68,F,DE
4581,406,2023-03-21,Electronics,2528.469833157124,4,632.117458289281,37,M,UK
2176,691,2023-03-21,Clothing,967.7797903314248,1,967.7797903314248,72,F,UK
4177,556,2023-03-21,Clothing,294.42161058777293,1,294.42161058777293,20,M,FR
3497,455,2023-03-21,Home,3499.2986147739543,4,874.8246536934886,79,M,UK
3597,285,2023-03-21,Books,24.04516129646232,1,24.04516129646232,24,M,FR
1537,526,2023-03-21,Sports,2718.3583062675007,4,679.5895765668752,28,M,USA
923,825,2023-03-21,Electronics,529.5909997694772,1,529.5909997694772,23,F,IT
2870,246,2023-03-22,Home,814.9096879805882,1,814.9096879805882,73,M,DE
1164,404,2023-03-22,Clothing,1941.8581100879017,4,485.4645275219754,34,M,FR
4786,797,2023-03-22,Books,52.34622046698818,2,26.17311023349409,31,M,DE
3018,762,2023-03-22,Home,304.830424493508,1,304.830424493508,21,F,DE
2240,940,2023-03-22,Electronics,1196.4761728831884,2,598.2380864415942,75,M,IT
1679,625,2023-03-22,Electronics,1069.3857021877477,2,534.6928510938739,78,F,USA
3264,401,2023-03-22,Home,2494.00830134941,3,831.3361004498033,41,M,USA
625,998,2023-03-22,Electronics,562.4708776555332,1,562.4708776555332,44,F,FR
1924,756,2023-03-22,Sports,1260.693087274821,4,315.17327181870525,38,F,DE
2004,975,2023-03-22,Clothing,1121.8751730537058,3,373.95839101790193,53,F,UK
2220,107,2023-03-22,Home,715.9648356189577,3,238.65494520631927,50,F,DE
3830,304,2023-03-22,Books,1251.2516185966583,2,625.6258092983293,38,M,IT
4180,549,2023-03-22,Sports,789.6041898740842,4,197.40104746852103,30,M,DE
2437,704,2023-03-22,Books,778.2692017569562,1,778.2692017569562,77,M,UK
1619,855,2023-03-23,Clothing,1303.0217325239705,2,651.5108662619853,68,M,USA
2851,569,2023-03-23,Clothing,956.518225972142,1,956.518225972142,59,F,DE
1700,665,2023-03-23,Sports,1723.196421976417,2,861.5982109882085,51,F,DE
2485,30,2023-03-23,Clothing,1910.8866975836588,4,477.7216743959147,61,M,USA
631,282,2023-03-23,Home,2616.6107278161307,3,872.2035759387103,79,M,UK
1227,362,2023-03-23,Sports,803.8641367588646,4,200.9660341897161,46,F,USA
4193,13,2023-03-23,Home,2195.568504937732,3,731.8561683125773,50,M,USA
3111,63,2023-03-23,Electronics,857.4256535383881,3,285.8085511794627,30,F,UK
3543,892,2023-03-23,Sports,3569.429131251935,4,892.3572828129837,38,M,UK
4070,400,2023-03-23,Sports,1507.5329017275635,2,753.7664508637819,68,M,UK
2903,536,2023-03-23,Books,2448.531845250868,3,816.1772817502895,19,F,IT
826,427,2023-03-23,Books,1644.698497050817,2,822.3492485254085,49,F,IT
1207,640,2023-03-23,Home,336.49972395993905,2,168.24986197996952,27,M,DE
1743,134,2023-03-23,Home,1648.520795249713,4,412.13019881242826,43,M,USA
3387,588,2023-03-23,Books,2335.016445606463,3,778.3388152021544,63,M,DE
4135,87,2023-03-23,Clothing,717.4716353631711,2,358.7358176815856,45,M,USA
1202,371,2023-03-23,Home,2581.057986652638,4,645.2644966631597,28,F,UK
618,501,2023-03-23,Books,172.6359108780715,1,172.6359108780715,38,F,DE
2299,8,2023-03-23,Clothing,558.8001855789116,1,558.8001855789116,62,F,UK
2057,565,2023-03-23,Sports,1453.3706071899308,2,726.6853035949654,42,F,FR
829,388,2023-03-23,Clothing,1890.284360444729,4,472.57109011118223,61,F,UK
934,655,2023-03-23,Sports,3332.2527646812737,4,833.0631911703184,41,M,IT
644,981,2023-03-24,Books,46.70087724620468,2,23.35043862310234,64,F,DE
2169,933,2023-03-24,Home,875.3521829417394,2,437.6760914708697,69,M,IT
2507,806,2023-03-24,Clothing,1199.3208524970364,3,399.7736174990121,30,M,IT
390,124,2023-03-24,Clothing,646.2341029401695,1,646.2341029401695,19,F,UK
2109,332,2023-03-24,Books,1891.861260378288,2,945.9306301891438,70,F,USA
1356,224,2023-03-24,Clothing,812.4220201573944,3,270.8073400524648,23,M,UK
3689,869,2023-03-24,Books,77.76583951005755,2,38.88291975502877,39,F,DE
2530,961,2023-03-24,Books,1854.0397195617447,2,927.0198597808726,67,F,DE
3902,954,2023-03-24,Books,80.41047186326215,3,26.80349062108738,52,F,USA
3953,808,2023-03-24,Sports,710.4399065855057,3,236.81330219516855,61,M,UK
2277,764,2023-03-24,Sports,1421.4836254055474,4,355.37090635138685,56,M,IT
1203,993,2023-03-25,Home,1583.7884874846222,2,791.8942437423111,24,F,FR
1893,992,2023-03-25,Clothing,1975.0047958121213,2,987.5023979060608,19,M,UK
1292,142,2023-03-25,Home,451.7696554763747,1,451.7696554763747,32,M,USA
3781,644,2023-03-25,Sports,887.0362671140282,4,221.75906677850705,77,F,DE
4837,275,2023-03-25,Books,106.63383378518976,4,26.65845844629744,53,M,FR
272,898,2023-03-25,Books,1333.0451068401762,2,666.5225534200881,19,F,FR
4687,376,2023-03-25,Books,119.65028467260228,3,39.88342822420076,39,F,FR
433,677,2023-03-25,Clothing,255.9575381806037,1,255.9575381806037,41,M,DE
1472,386,2023-03-25,Home,2282.250725682084,3,760.7502418940278,22,F,DE
4603,171,2023-03-25,Home,1137.7121720190655,2,568.8560860095329,19,M,IT
881,962,2023-03-25,Sports,1253.2121142502426,2,626.6060571251213,60,F,DE
2762,14,2023-03-25,Books,46.101176800303264,2,23.050588400151632,53,M,FR
4822,647,2023-03-25,Sports,305.3069387393177,1,305.3069387393177,37,M,USA
2410,198,2023-03-25,Home,3591.3225829023645,4,897.8306457255911,58,M,UK
2636,521,2023-03-26,Home,793.2419698472571,2,396.62098492362855,63,M,UK
2265,154,2023-03-26,Electronics,1632.5585425074044,3,544.1861808358015,62,F,UK
3505,875,2023-03-26,Home,792.0284985411812,3,264.00949951372706,78,F,USA
1838,557,2023-03-26,Books,466.0283801648901,1,466.0283801648901,71,M,UK
2081,463,2023-03-26,Clothing,1106.7415327047872,3,368.91384423492906,19,F,FR
4278,305,2023-03-26,Clothing,4062.8259757773417,4,1015.7064939443354,27,M,UK
884,48,2023-03-26,Clothing,1455.574779415918,2,727.787389707959,61,M,IT
1645,650,2023-03-26,Electronics,552.4274551579095,1,552.4274551579095,24,M,UK
1239,27,2023-03-26,Sports,1519.3999761327725,2,759.6999880663861,19,F,DE
4409,707,2023-03-26,Clothing,4216.869857859643,4,1054.2174644649108,50,F,FR
4807,504,2023-03-26,Electronics,1553.1518771964063,3,517.7172923988021,49,M,USA
180,449,2023-03-26,Books,1511.148462424013,2,755.5742312120063,31,F,USA
3688,389,2023-03-26,Electronics,1759.9533747952528,3,586.6511249317509,18,M,FR
396,404,2023-03-26,Sports,813.025201439397,1,813.025201439397,34,M,FR
1120,620,2023-03-26,Books,27.86423782808811,1,27.86423782808811,36,M,FR
4549,546,2023-03-26,Electronics,947.819543825184,1,947.819543825184,40,F,USA
1468,166,2023-03-26,Home,2062.426516978182,4,515.6066292445455,31,F,FR
550,793,2023-03-26,Clothing,1018.174108900604,1,1018.174108900604,24,M,USA
929,784,2023-03-26,Clothing,3761.1208500620337,4,940.2802125155084,53,M,DE
1175,508,2023-03-27,Electronics,1199.9440066247996,2,599.9720033123998,66,M,UK
3108,62,2023-03-27,Home,2129.271028710428,4,532.317757177607,22,M,FR
1892,132,2023-03-27,Books,24.184343590899285,1,24.184343590899285,79,M,UK
1054,148,2023-03-27,Clothing,1728.4756240339636,4,432.1189060084909,29,M,IT
1545,396,2023-03-27,Clothing,940.7841000676624,1,940.7841000676624,40,M,FR
277,515,2023-03-27,Books,49.35623933335754,2,24.67811966667877,79,M,IT
2119,463,2023-03-27,Electronics,1493.628221294366,4,373.40705532359146,19,F,FR
4353,678,2023-03-27,Home,508.9947876971946,2,254.4973938485973,62,F,IT
3717,290,2023-03-27,Clothing,892.9642396962352,1,892.9642396962352,24,F,IT
3737,284,2023-03-27,Home,327.2344773050579,1,327.2344773050579,52,M,IT
1124,381,2023-03-27,Books,792.2552639187118,1,792.2552639187118,77,F,FR
907,1,2023-03-28,Books,86.05933844264268,2,43.02966922132134,36,F,USA
1877,20,2023-03-28,Books,38.19663787099116,1,38.19663787099116,23,M,UK
176,464,2023-03-28,Books,122.0613496393677,3,40.687116546455904,71,M,USA
4320,39,2023-03-28,Home,266.81852884423864,1,266.81852884423864,71,F,UK
4157,260,2023-03-28,Home,283.3094125923436,1,283.3094125923436,33,F,UK
2974,948,2023-03-28,Home,788.2674771420693,3,262.7558257140231,20,F,USA
4258,893,2023-03-28,Books,2112.659217099475,2,1056.3296085497377,22,M,DE
4567,702,2023-03-28,Clothing,719.6973148304711,1,719.6973148304711,28,M,FR
3704,77,2023-03-28,Home,1224.8409152617792,3,408.2803050872597,34,M,DE
995,148,2023-03-28,Home,265.73429948395665,1,265.73429948395665,29,M,IT
1044,402,2023-03-28,Books,117.702998575623,3,39.234332858541,52,M,USA
3642,30,2023-03-28,Sports,371.753100826995,2,185.8765504134975,61,M,USA
2755,182,2023-03-28,Clothing,921.2670985378672,1,921.2670985378672,42,M,DE
3407,990,2023-03-28,Sports,894.4828488836021,1,894.4828488836021,23,M,FR
3863,802,2023-03-28,Home,270.7215609567467,1,270.7215609567467,71,F,DE
1519,781,2023-03-28,Clothing,3927.524905015892,4,981.881226253973,37,F,FR
2372,218,2023-03-28,Books,1676.371028136145,3,558.7903427120483,48,M,USA
2695,39,2023-03-28,Home,1099.358388991614,3,366.4527963305381,71,F,UK
3853,600,2023-03-29,Electronics,1852.217504934477,3,617.405834978159,59,F,UK
3732,782,2023-03-29,Books,2666.5562606780777,4,666.6390651695194,41,F,DE
4870,458,2023-03-29,Clothing,2929.1715823092354,3,976.3905274364116,38,M,IT
2026,662,2023-03-29,Sports,2082.841825770222,3,694.2806085900739,73,M,USA
573,755,2023-03-29,Books,1167.0139166189108,3,389.0046388729703,66,F,IT
4534,845,2023-03-29,Sports,556.5446972002818,3,185.5148990667606,38,M,DE
4005,739,2023-03-29,Clothing,1143.8439099008351,4,285.9609774752088,23,F,IT
103,193,2023-03-29,Clothing,2900.3336186350634,3,966.7778728783544,63,F,FR
2776,462,2023-03-29,Books,87.4159274494119,4,21.85398186235297,57,F,IT
555,882,2023-03-29,Clothing,2556.611540739836,4,639.1528851849589,39,M,IT
3509,9,2023-03-29,Home,555.1318838748648,2,277.5659419374324,63,M,DE
752,203,2023-03-29,Clothing,2827.6426364181766,3,942.5475454727256,51,F,DE
1406,87,2023-03-29,Books,815.705433278907,2,407.8527166394535,45,M,USA
2083,26,2023-03-29,Sports,1758.9391974591545,2,879.4695987295772,77,M,FR
3425,714,2023-03-29,Home,2081.0238317401063,3,693.6746105800354,44,M,IT
284,687,2023-03-30,Sports,1098.1788394636585,3,366.0596131545528,65,M,USA
2712,636,2023-03-30,Sports,1300.5921099551256,2,650.2960549775628,71,M,UK
3340,996,2023-03-30,Books,642.3149749204748,1,642.3149749204748,62,F,USA
3797,672,2023-03-30,Clothing,1787.363281526999,4,446.8408203817497,36,M,DE
438,321,2023-03-30,Books,151.74547465490588,4,37.93636866372647,62,M,USA
621,567,2023-03-30,Home,172.49821761816264,1,172.49821761816264,64,M,USA
481,380,2023-03-30,Sports,2720.2957066843182,3,906.7652355614396,34,M,FR
1884,94,2023-03-30,Books,761.089671199709,1,761.089671199709,73,M,FR
69,604,2023-03-30,Books,195.567964914006,1,195.567964914006,29,M,USA
1407,475,2023-03-30,Home,852.69553827926,2,426.34776913963,27,M,DE
1398,448,2023-03-30,Electronics,550.7844607539939,1,550.7844607539939,21,F,UK
2766,700,2023-03-30,Home,258.9354820641268,1,258.9354820641268,76,F,IT
3999,697,2023-03-30,Electronics,380.4873681504437,1,380.4873681504437,66,M,FR
3769,535,2023-03-31,Books,154.0480510714762,4,38.51201276786905,35,M,USA
2756,999,2023-03-31,Books,355.28533644590027,2,177.64266822295014,67,F,DE
258,93,2023-03-31,Sports,858.1211994913225,1,858.1211994913225,57,M,UK
4906,572,2023-03-31,Sports,669.2526453362293,4,167.31316133405733,25,M,USA
2789,41,2023-03-31,Clothing,337.8486345044127,3,112.6162115014709,78,M,USA
1019,452,2023-03-31,Clothing,2593.461136545087,3,864.487045515029,42,F,UK
558,295,2023-03-31,Sports,667.6775581957031,1,667.6775581957031,79,M,IT
779,560,2023-03-31,Sports,2338.4647723534736,3,779.4882574511579,46,F,IT
4126,88,2023-03-31,Clothing,258.793343449221,1,258.793343449221,68,F,IT
1378,341,2023-03-31,Clothing,1214.1864914767457,4,303.5466228691864,57,F,IT
600,687,2023-03-31,Clothing,1985.5497594455649,2,992.7748797227824,65,M,USA
4869,561,2023-03-31,Sports,627.2783269543771,3,209.09277565145905,47,M,DE
2076,747,2023-04-01,Books,953.8603338711638,1,953.8603338711638,52,F,DE
861,749,2023-04-01,Clothing,843.2221011433988,2,421.6110505716994,43,M,USA
2332,389,2023-04-01,Books,71.07632662540254,3,23.69210887513418,18,M,FR
345,529,2023-04-01,Clothing,4133.184422818571,4,1033.2961057046427,60,F,IT
4743,339,2023-04-01,Home,426.07201398934535,1,426.07201398934535,77,M,IT
2027,770,2023-04-01,Clothing,815.8873909700241,3,271.9624636566747,74,M,DE
71,857,2023-04-01,Clothing,481.4419193656136,1,481.4419193656136,38,M,USA
900,215,2023-04-01,Sports,1667.7168188837468,2,833.8584094418734,49,M,UK
1299,509,2023-04-02,Home,1620.5246223523675,2,810.2623111761837,29,M,UK
3723,273,2023-04-02,Electronics,1143.747849085946,2,571.873924542973,46,M,FR
2743,619,2023-04-02,Books,2989.537294942769,4,747.3843237356923,73,F,USA
2508,336,2023-04-02,Electronics,2645.6572932337367,3,881.8857644112455,51,M,DE
803,126,2023-04-02,Clothing,4029.323047948203,4,1007.3307619870508,74,M,DE
1723,21,2023-04-02,Clothing,1759.1453298247673,4,439.7863324561918,58,F,FR
3263,510,2023-04-02,Electronics,908.605092808702,1,908.605092808702,58,M,UK
4319,850,2023-04-02,Home,1565.5427930500698,2,782.7713965250349,43,M,USA
4184,500,2023-04-02,Sports,1732.8293895774202,2,866.4146947887101,73,F,IT
3244,173,2023-04-02,Home,629.1842058518475,1,629.1842058518475,19,F,IT
3582,778,2023-04-02,Books,76.632370363637,3,25.544123454545662,77,M,IT
4721,268,2023-04-02,Electronics,544.3584263000173,2,272.17921315000865,34,M,UK
3295,132,2023-04-03,Home,526.7643455303637,1,526.7643455303637,79,M,UK
1333,320,2023-04-03,Sports,3620.729537885449,4,905.1823844713624,54,M,IT
